CH1,CH2,CH3,Start,Increment,
Volt,Volt,Volt,-3.09600e-01,5.00000e-04
2.60e+00,-2.80e+00,2.40e-01,
2.62e+00,-2.78e+00,2.80e-01,
2.62e+00,-2.80e+00,2.80e-01,
2.56e+00,-2.84e+00,2.40e-01,
2.62e+00,-2.84e+00,2.40e-01,
2.56e+00,-2.80e+00,2.80e-01,
2.56e+00,-2.84e+00,2.40e-01,
2.58e+00,-2.82e+00,2.80e-01,
2.58e+00,-2.82e+00,2.80e-01,
2.56e+00,-2.84e+00,2.40e-01,
2.58e+00,-2.82e+00,2.40e-01,
2.56e+00,-2.86e+00,2.80e-01,
2.58e+00,-2.86e+00,2.80e-01,
2.56e+00,-2.92e+00,2.40e-01,
2.58e+00,-2.92e+00,2.40e-01,
2.54e+00,-2.90e+00,2.80e-01,
2.58e+00,-2.90e+00,2.40e-01,
2.54e+00,-2.96e+00,2.60e-01,
2.54e+00,-2.90e+00,2.40e-01,
2.58e+00,-2.96e+00,2.80e-01,
2.54e+00,-2.90e+00,2.40e-01,
2.56e+00,-2.96e+00,2.80e-01,
2.56e+00,-2.94e+00,2.40e-01,
2.54e+00,-2.96e+00,2.80e-01,
2.56e+00,-2.94e+00,2.60e-01,
2.52e+00,-2.98e+00,2.40e-01,
2.56e+00,-2.94e+00,2.40e-01,
2.52e+00,-2.98e+00,2.80e-01,
2.56e+00,-2.96e+00,2.80e-01,
2.52e+00,-3.00e+00,2.40e-01,
2.52e+00,-3.00e+00,2.80e-01,
2.54e+00,-3.04e+00,2.40e-01,
2.52e+00,-3.04e+00,2.80e-01,
2.52e+00,-3.00e+00,2.40e-01,
2.52e+00,-3.02e+00,2.60e-01,
2.52e+00,-3.04e+00,2.20e-01,
2.52e+00,-3.02e+00,2.60e-01,
2.50e+00,-3.06e+00,2.20e-01,
2.54e+00,-3.02e+00,2.20e-01,
2.48e+00,-3.06e+00,2.60e-01,
2.50e+00,-3.06e+00,2.20e-01,
2.48e+00,-3.02e+00,2.60e-01,
2.50e+00,-3.04e+00,2.60e-01,
2.48e+00,-3.06e+00,2.20e-01,
2.50e+00,-3.04e+00,2.80e-01,
2.48e+00,-3.12e+00,2.20e-01,
2.48e+00,-3.12e+00,2.20e-01,
2.50e+00,-3.08e+00,2.60e-01,
2.50e+00,-3.08e+00,2.60e-01,
2.46e+00,-3.12e+00,2.20e-01,
2.50e+00,-3.12e+00,2.60e-01,
2.46e+00,-3.08e+00,2.20e-01,
2.46e+00,-3.08e+00,2.20e-01,
2.50e+00,-3.12e+00,2.80e-01,
2.46e+00,-3.10e+00,2.40e-01,
2.48e+00,-3.12e+00,2.80e-01,
2.46e+00,-3.12e+00,2.80e-01,
2.48e+00,-3.10e+00,2.40e-01,
2.46e+00,-3.10e+00,2.80e-01,
2.48e+00,-3.12e+00,2.40e-01,
2.48e+00,-3.10e+00,2.80e-01,
2.42e+00,-3.16e+00,2.40e-01,
2.42e+00,-3.10e+00,2.40e-01,
2.48e+00,-3.16e+00,2.80e-01,
2.44e+00,-3.14e+00,2.40e-01,
2.42e+00,-3.18e+00,2.80e-01,
2.44e+00,-3.14e+00,2.40e-01,
2.42e+00,-3.18e+00,2.60e-01,
2.44e+00,-3.18e+00,2.60e-01,
2.42e+00,-3.14e+00,2.40e-01,
2.44e+00,-3.14e+00,2.80e-01,
2.42e+00,-3.18e+00,2.40e-01,
2.44e+00,-3.14e+00,2.80e-01,
2.40e+00,-3.18e+00,2.40e-01,
2.44e+00,-3.18e+00,2.40e-01,
2.40e+00,-3.14e+00,2.80e-01,
2.40e+00,-3.18e+00,2.80e-01,
2.42e+00,-3.14e+00,2.40e-01,
2.40e+00,-3.18e+00,2.80e-01,
2.42e+00,-3.16e+00,2.40e-01,
2.40e+00,-3.16e+00,2.80e-01,
2.42e+00,-3.20e+00,2.40e-01,
2.42e+00,-3.16e+00,2.40e-01,
2.38e+00,-3.20e+00,2.80e-01,
2.38e+00,-3.16e+00,2.80e-01,
2.42e+00,-3.20e+00,2.60e-01,
2.42e+00,-3.20e+00,2.60e-01,
2.36e+00,-3.16e+00,2.80e-01,
2.38e+00,-3.20e+00,2.80e-01,
2.36e+00,-3.16e+00,2.60e-01,
2.38e+00,-3.20e+00,2.80e-01,
2.36e+00,-3.16e+00,2.60e-01,
2.38e+00,-3.20e+00,2.60e-01,
2.36e+00,-3.16e+00,3.20e-01,
2.34e+00,-3.16e+00,3.00e-01,
2.38e+00,-3.20e+00,2.60e-01,
2.38e+00,-3.16e+00,3.00e-01,
2.34e+00,-3.20e+00,4.20e-01,
2.38e+00,-3.18e+00,4.00e-01,
2.34e+00,-3.10e+00,7.80e-01,
2.34e+00,-3.12e+00,8.00e-01,
2.36e+00,-3.04e+00,1.24e+00,
2.36e+00,-3.06e+00,1.22e+00,
2.34e+00,-3.02e+00,2.40e-01,
2.34e+00,-3.04e+00,2.20e-01,
2.36e+00,-3.12e+00,-4.60e-01,
2.36e+00,-3.10e+00,-4.60e-01,
2.32e+00,-3.18e+00,-2.00e-01,
2.36e+00,-3.18e+00,-2.20e-01,
2.32e+00,-3.16e+00,4.00e-02,
2.32e+00,-3.18e+00,4.00e-02,
2.34e+00,-3.16e+00,1.80e-01,
2.32e+00,-3.16e+00,1.60e-01,
2.34e+00,-3.20e+00,2.80e-01,
2.32e+00,-3.16e+00,2.60e-01,
2.34e+00,-3.20e+00,3.20e-01,
2.34e+00,-3.16e+00,3.00e-01,
2.28e+00,-3.18e+00,3.40e-01,
2.34e+00,-3.18e+00,3.00e-01,
2.28e+00,-3.16e+00,3.40e-01,
2.30e+00,-3.18e+00,3.00e-01,
2.28e+00,-3.16e+00,3.40e-01,
2.28e+00,-3.18e+00,3.40e-01,
2.30e+00,-3.14e+00,3.00e-01,
2.30e+00,-3.18e+00,3.20e-01,
2.28e+00,-3.14e+00,3.40e-01,
2.30e+00,-3.18e+00,3.40e-01,
2.28e+00,-3.14e+00,3.00e-01,
2.30e+00,-3.14e+00,3.00e-01,
2.28e+00,-3.18e+00,3.40e-01,
2.30e+00,-3.14e+00,3.00e-01,
2.26e+00,-3.16e+00,3.40e-01,
2.30e+00,-3.14e+00,3.20e-01,
2.26e+00,-3.16e+00,3.60e-01,
2.26e+00,-3.16e+00,3.20e-01,
2.28e+00,-3.10e+00,3.80e-01,
2.26e+00,-3.10e+00,3.20e-01,
2.28e+00,-3.16e+00,3.80e-01,
2.26e+00,-3.10e+00,3.80e-01,
2.28e+00,-3.14e+00,3.20e-01,
2.26e+00,-3.10e+00,3.80e-01,
2.28e+00,-3.12e+00,3.20e-01,
2.28e+00,-3.12e+00,3.20e-01,
2.22e+00,-3.10e+00,3.80e-01,
2.24e+00,-3.12e+00,3.60e-01,
2.22e+00,-3.08e+00,4.00e-01,
2.24e+00,-3.08e+00,4.00e-01,
2.22e+00,-3.10e+00,3.60e-01,
2.24e+00,-3.10e+00,3.80e-01,
2.22e+00,-3.04e+00,4.20e-01,
2.24e+00,-3.04e+00,3.80e-01,
2.22e+00,-3.08e+00,4.20e-01,
2.22e+00,-3.06e+00,4.20e-01,
2.24e+00,-3.04e+00,3.80e-01,
2.24e+00,-3.06e+00,4.20e-01,
2.20e+00,-3.04e+00,4.00e-01,
2.24e+00,-3.06e+00,4.00e-01,
2.20e+00,-3.02e+00,4.20e-01,
2.20e+00,-3.02e+00,4.20e-01,
2.22e+00,-3.06e+00,4.00e-01,
2.22e+00,-3.04e+00,4.20e-01,
2.20e+00,-2.98e+00,4.00e-01,
2.22e+00,-3.00e+00,4.00e-01,
2.18e+00,-2.96e+00,4.60e-01,
2.22e+00,-2.96e+00,4.40e-01,
2.18e+00,-3.00e+00,4.60e-01,
2.18e+00,-2.96e+00,4.40e-01,
2.22e+00,-2.98e+00,4.80e-01,
2.20e+00,-2.98e+00,4.80e-01,
2.18e+00,-2.94e+00,4.40e-01,
