CH1,CH2,Start,Increment,
Volt,Volt,-9.44000e-03,2.00000e-05
-1.04e+00,-1.84e+00,
-1.02e+00,-1.78e+00,
-1.02e+00,-1.80e+00,
-1.06e+00,-1.72e+00,
-1.06e+00,-1.74e+00,
-1.02e+00,-1.68e+00,
-1.06e+00,-1.72e+00,
-1.04e+00,-1.66e+00,
-1.06e+00,-1.68e+00,
-1.04e+00,-1.64e+00,
-1.06e+00,-1.66e+00,
-1.04e+00,-1.62e+00,
-1.06e+00,-1.64e+00,
-1.08e+00,-1.60e+00,
-1.06e+00,-1.62e+00,
-1.08e+00,-1.56e+00,
-1.08e+00,-1.58e+00,
-1.04e+00,-1.54e+00,
-1.08e+00,-1.56e+00,
-1.04e+00,-1.52e+00,
-1.10e+00,-1.54e+00,
-1.06e+00,-1.48e+00,
-1.10e+00,-1.50e+00,
-1.06e+00,-1.44e+00,
-1.08e+00,-1.46e+00,
-1.10e+00,-1.40e+00,
-1.08e+00,-1.42e+00,
-1.10e+00,-1.38e+00,
-1.08e+00,-1.38e+00,
-1.10e+00,-1.34e+00,
-1.08e+00,-1.36e+00,
-1.10e+00,-1.32e+00,
-1.08e+00,-1.34e+00,
-1.12e+00,-1.28e+00,
-1.08e+00,-1.30e+00,
-1.10e+00,-1.26e+00,
-1.08e+00,-1.28e+00,
-1.12e+00,-1.24e+00,
-1.08e+00,-1.26e+00,
-1.12e+00,-1.22e+00,
-1.08e+00,-1.26e+00,
-1.12e+00,-1.22e+00,
-1.08e+00,-1.24e+00,
-1.12e+00,-1.20e+00,
-1.10e+00,-1.22e+00,
-1.12e+00,-1.18e+00,
-1.12e+00,-1.22e+00,
-1.10e+00,-1.16e+00,
-1.10e+00,-1.20e+00,
-1.12e+00,-1.14e+00,
-1.10e+00,-1.14e+00,
-1.12e+00,-1.18e+00,
-1.10e+00,-1.16e+00,
-1.12e+00,-1.10e+00,
-1.10e+00,-1.12e+00,
-1.12e+00,-1.08e+00,
-1.10e+00,-1.08e+00,
-1.14e+00,-1.04e+00,
-1.10e+00,-1.04e+00,
-1.14e+00,-1.02e+00,
-1.10e+00,-1.02e+00,
-1.14e+00,-9.60e-01,
-1.14e+00,-1.00e+00,
-1.10e+00,-9.60e-01,
-1.10e+00,-9.80e-01,
-1.14e+00,-9.40e-01,
-1.10e+00,-9.60e-01,
-1.14e+00,-9.20e-01,
-1.10e+00,-9.40e-01,
-1.14e+00,-9.20e-01,
-1.14e+00,-9.40e-01,
-1.10e+00,-9.00e-01,
-1.14e+00,-9.20e-01,
-1.10e+00,-8.80e-01,
-1.14e+00,-8.80e-01,
-1.10e+00,-9.20e-01,
-1.14e+00,-8.60e-01,
-1.10e+00,-9.00e-01,
-1.12e+00,-8.80e-01,
-1.14e+00,-8.40e-01,
-1.12e+00,-8.80e-01,
-1.14e+00,-8.40e-01,
-1.12e+00,-8.60e-01,
-1.14e+00,-8.20e-01,
-1.12e+00,-8.40e-01,
-1.14e+00,-8.00e-01,
-1.12e+00,-8.00e-01,
-1.14e+00,-8.40e-01,
-1.14e+00,-8.20e-01,
-1.12e+00,-7.80e-01,
-1.12e+00,-8.20e-01,
-1.14e+00,-7.80e-01,
-1.12e+00,-8.00e-01,
-1.14e+00,-7.60e-01,
-1.14e+00,-7.60e-01,
-1.12e+00,-8.00e-01,
-1.14e+00,-7.80e-01,
-1.12e+00,-7.40e-01,
-1.12e+00,-7.80e-01,
-1.14e+00,-7.40e-01,
-1.12e+00,-7.60e-01,
-1.14e+00,-7.20e-01,
-1.12e+00,-7.20e-01,
-1.14e+00,-7.60e-01,
-1.12e+00,-7.20e-01,
-1.16e+00,-7.60e-01,
-1.12e+00,-7.20e-01,
-1.14e+00,-7.60e-01,
-1.12e+00,-7.60e-01,
-1.14e+00,-7.20e-01,
-1.12e+00,-7.20e-01,
-1.14e+00,-7.60e-01,
-1.12e+00,-7.60e-01,
-1.14e+00,-7.40e-01,
-1.12e+00,-7.40e-01,
-1.14e+00,-7.60e-01,
-1.14e+00,-7.40e-01,
-1.10e+00,-7.60e-01,
-1.14e+00,-7.40e-01,
-1.10e+00,-7.80e-01,
-1.10e+00,-7.40e-01,
-1.14e+00,-7.80e-01,
-1.10e+00,-7.80e-01,
-1.14e+00,-7.40e-01,
-1.10e+00,-7.60e-01,
-1.14e+00,-7.80e-01,
-1.10e+00,-7.60e-01,
-1.14e+00,-8.00e-01,
-1.14e+00,-7.60e-01,
-1.10e+00,-8.00e-01,
-1.10e+00,-8.00e-01,
-1.12e+00,-7.60e-01,
-1.10e+00,-8.00e-01,
-1.14e+00,-7.60e-01,
-1.10e+00,-7.80e-01,
-1.12e+00,-8.20e-01,
-1.10e+00,-7.80e-01,
-1.12e+00,-8.20e-01,
-1.10e+00,-8.20e-01,
-1.12e+00,-7.80e-01,
-1.12e+00,-8.00e-01,
-1.08e+00,-8.40e-01,
-1.08e+00,-8.00e-01,
-1.12e+00,-8.40e-01,
-1.08e+00,-8.40e-01,
-1.12e+00,-8.20e-01,
-1.08e+00,-8.20e-01,
-1.12e+00,-8.60e-01,
-1.08e+00,-8.20e-01,
-1.12e+00,-8.60e-01,
-1.08e+00,-8.40e-01,
-1.12e+00,-8.80e-01,
-1.08e+00,-8.40e-01,
-1.10e+00,-8.80e-01,
-1.08e+00,-8.80e-01,
-1.10e+00,-8.40e-01,
-1.08e+00,-8.60e-01,
-1.08e+00,-9.00e-01,
-1.08e+00,-8.80e-01,
-1.10e+00,-9.20e-01,
-1.08e+00,-9.20e-01,
-1.08e+00,-8.80e-01,
-1.08e+00,-9.00e-01,
-1.06e+00,-9.40e-01,
-1.10e+00,-9.40e-01,
-1.04e+00,-9.00e-01,
-1.04e+00,-9.20e-01,
